"KontoBankoweID";"Login";"Haslo";"StanKonta"
95605;"sbeartgs";"gObCgcpY";"$8.99B"
95606;"jmcneegt";"L9azred";"n/a"
95607;"csarsfieldgu";"F3wDLbdb2";"$259.46M"
95608;"htoffanogv";"fL7Vtcduu";"n/a"
95609;"bhavardgw";"wz1X4epUpC";"$431.76M"
95610;"mwintersgillgx";"kE0Li6Ef";"$32.9B"
95611;"ccrowestgy";"UJjLKwX";"$5.54M"
95612;"cmcalpinegz";"2LovEkF3";"$275.95M"
95613;"cnoirelh0";"wjRI1IO5dG";"$21.32B"
95614;"afitcheth1";"dgHLjwy8";"$1.28B"
95615;"ntugmanh2";"Ianon2JL";"$4.6B"
95616;"gmckenzieh3";"UCHvsBONd6ji";"$104.02M"
95617;"gmattisssenh4";"ODYLP0eS";"n/a"
95618;"nhubbinsh5";"R9jFhxUY9";"$688.77M"
95619;"abahikeh6";"8TfS0kaZgmuz";"$3.78M"
95620;"atarpleeh7";"2W8lopbt";"$9.37B"
95621;"tpickleh8";"SIW89CPe";"$2.08B"
95622;"pvickarh9";"dsE8oDANXe";"$526.59M"
95623;"ethompkinsha";"vpugyrZ8umB4";"$510.83M"
95624;"bmaliahb";"umyGpNAGy31";"n/a"
95625;"cfitchethc";"DNdvKbCkkhdh";"$2.61B"
95626;"kmanzhd";"rsIXA5W";"n/a"
95627;"ecrafterhe";"EArMQoMu8";"$661.16M"
95628;"bruskehf";"sbQeZGOM";"$167.72M"
95629;"jnanglehg";"RXQgRCtgLh";"n/a"
95630;"syukhnevichhh";"dhHuAFwtZEbv";"$423.98M"
95631;"soshirinehi";"808mlldrL";"$1.83B"
95632;"ovallerinehj";"qzAPYUm7kRpc";"$38.48B"
95633;"hareleshk";"AGyJyU25";"$86.97M"
95634;"sbaumberhl";"lX9eJFOWCq";"$1.55B"
95635;"ssnaddinhm";"wBQWF0tWh8a";"$498.65M"
95636;"pspareyhn";"uO5nm9";"$980.54M"
95637;"hbengerho";"ppu5LJ4WXz";"n/a"
95638;"molonehp";"o6TyFNsbuBI";"$449.75M"
95639;"acamplinghq";"Zlr9qmTCtV";"$804.39M"
95640;"wtasselhr";"HiDywRB5ZCy";"$60.17M"
95641;"fplaiths";"GQcTFWYAmuf";"$1.25M"
95642;"gscurryht";"yPQdEu9Wt";"$2.47B"
95643;"pglozmanhu";"RHq8Y82IEcF0";"$9.82B"
95644;"kalessandrettihv";"pgyxYHGzpZ";"$31.68B"
95645;"dkeillohhw";"3GkEnSn";"$858.03M"
95646;"cgoochhx";"XW8Ke0hvdgo7";"$445.08M"
95647;"falphy";"gc3o6H";"$2.97M"
95648;"gmeddemmenhz";"sEPP2sJx";"$25.09B"
95649;"vrutti0";"mQcq46Lm";"$123.88B"
95650;"eoheagertiei1";"4ZKyOB";"$727.71M"
95651;"cstoreri2";"T2apAw46NX";"$96.49B"
95652;"jraithmilli3";"ZPiwndVPjuEN";"$9.16B"
95653;"jhuntressi4";"GWgOktmvF";"$167.72M"
95654;"mmattaseri5";"uTjay2p1n2P";"$40.45M"
95655;"mbonetti6";"O1omos5fa";"$655.78M"
95656;"swashi7";"BC1Zc6sz";"$536.92M"
95657;"tsmorthiti8";"9QD1FVXgDqN";"$517.81M"
95658;"sfilimorei9";"Gm1dmp";"$3.62B"
95659;"hathersmithia";"vpTculvbWrmJ";"$434.35M"
95660;"slongbothomib";"e3dnp34";"n/a"
95661;"esweettic";"RkYAhZo2u3";"$23.33B"
95662;"gscrymgeourid";"E6h44qQ";"$835.65M"
95663;"eeallesie";"xU24Hyx";"$15.38M"
95664;"tfishpoolif";"vAy6kl3rZqRZ";"$638.92M"
95665;"csheltonig";"RARAg06e9vN";"n/a"
95666;"mmessomih";"xYJGbxmKVQDj";"n/a"
95667;"zdurningii";"BJPjMv";"$1.55B"
95668;"selijahij";"ab9FYqSAI";"$3.27B"
95669;"aszanthoik";"jhwfQRIeg35";"$258.91M"
95670;"mandrejevicil";"e42Pl3lk";"$2.63B"
95671;"vbastableim";"3RyRc3X";"$350.95M"
95672;"vmearingin";"X3JEBtimaBUE";"$2.69B"
95673;"cthomassenio";"8Lnhd5cJ";"$9.12M"
95674;"amarthenip";"4zDbu6RgJPOk";"$224.11M"
95675;"mhovingtoniq";"tqRT29flk";"$4.72B"
95676;"kgreenhamir";"FZbv1crqiuV";"$1.39B"
95677;"bcullabineis";"ftEcmKLU10l";"$763.42M"
95678;"mjedraszekit";"atxx9fu";"n/a"
95679;"wjewesiu";"BYOpYgWkkg6R";"$165.72M"
95680;"aashingdeniv";"Ue1eYvxg5CT";"$35.97B"
95681;"hpikesleyiw";"Innk81j";"$882.08M"
95682;"kswiffanix";"uBiOVWPIj";"$146.29M"
95683;"njumeliy";"eVEYiszqWt";"$14.34B"
95684;"cjergiz";"z1X7ii65";"$13.85M"
95685;"ieckertj0";"FNQqQdvK";"n/a"
95686;"lsargisonj1";"zbFhbZ1VWL";"$4.61B"
95687;"djohnstonj2";"Mu6J191jtg";"$184.66M"
95688;"mstokoej3";"vIC3Ja";"$1.63B"
95689;"fpobjayj4";"FiPIinjD";"$1.72B"
95690;"kmccalisterj5";"hRWGTMivREO";"$130.45M"
95691;"mhoppnerj6";"Kn8NaG1c";"n/a"
95692;"gadolphinej7";"FNC4z7bcX";"$13.87M"
95693;"awhereatj8";"Kekfu0";"$5.46B"
95694;"lswedej9";"p8st4qm";"$273.57M"
95695;"smonshallja";"eb2EuiT";"$177.71M"
95696;"ssowtejb";"i5NqZD5b3uA";"$9.35B"
95697;"amcalpinejc";"Doo2lI";"$3.06B"
95698;"pballefantjd";"LjdyqTPTkT";"$55.73B"
95699;"crawneje";"2M1tD9Yeuvy";"$152.96M"
95700;"cfallensjf";"Lcbp3S";"$379.99M"
95701;"elammengajg";"MMc7a0K8aI";"$2.7M"
95702;"bcarnalljh";"Sa3WeukdZeWF";"$641.08M"
95703;"scellierji";"73qUZUl";"$53.58M"
95704;"smccoyjj";"iovuLNfPtd";"$142.26M"
95705;"bslocombjk";"eQDBlDuqr";"n/a"
95706;"tbovisjl";"2LkVBGXG2VM";"$33.92M"
95707;"gcollumbinejm";"5nv0uO1eyR";"n/a"
95708;"jibbsjn";"IIiFxmjReU";"$772.41M"
95709;"mlaurentjo";"nQ8xhJg4";"$1.8B"
95710;"bmaricjp";"rfycyP3Gj";"$151.51M"
95711;"mvelarealjq";"RxV4AKYL";"$1.31B"
95712;"ttoquetjr";"KOCmFEkbuge";"$11.74B"
95713;"nfittalljs";"SasoUZSTv9uz";"$16.82M"
95714;"cchazottejt";"iUtJdp";"$951.53M"
95715;"vsalandinoju";"YBq6rAkLdTe";"n/a"
95716;"dmccandiejv";"uYdEqV";"$367.04M"
95717;"glauksjw";"2vbIAd";"$14.33M"
95718;"smaletrattjx";"HFQbfI";"$1.53B"
95719;"jmabbettjy";"CxamWDLap";"$17.94B"
95720;"hsweatingjz";"axktYRHs";"n/a"
95721;"smaccik0";"XOHYfQC";"$1.01B"
95722;"jscardifeildk1";"DRc6Lw";"n/a"
95723;"jstickelsk2";"xUutRFMvLwce";"$167.89M"
95724;"dducroek3";"9YSIYz9LK0";"$31.1B"
95725;"rpostgatek4";"8GMKIotOF";"$9.06B"
95726;"fgluyusk5";"2gXpV8G";"$563.5M"
95727;"tcrossfieldk6";"wOmdJ4IcJMwc";"n/a"
95728;"xhedgemank7";"o0mAZ1DuN";"$50.2B"
95729;"treubelk8";"7YEW2n";"$7.48B"
95730;"wborleacek9";"ZPMmbW4mrXo";"$822.58M"
95731;"dpickvanceka";"Zs2Wslv5AbAx";"$123.88B"
95732;"gjoneykb";"Cs1aGv";"$4.21B"
95733;"tpeerkc";"OdmEJmMn3T";"$966M"
95734;"olutzkd";"wdQznhQw";"$479.19M"
95735;"ddoolerke";"30JLV5emD";"$19.06M"
95736;"cdankskf";"kHOT2Sahd";"$161.78M"
95737;"lborderkg";"0MkWE7E";"$95.77M"
95738;"kklainerkh";"ehLloc";"$405.53M"
95739;"hgravenallki";"Q1HE9Kl1";"n/a"
95740;"ryesipovkj";"kRgltt0";"$89.13M"
95741;"mloveguardkk";"15xqrlMypBAG";"$151.51M"
95742;"ysearsonkl";"SwiM6IEsn";"$45.43M"
95743;"bkegginskm";"urrSmvv";"n/a"
95744;"shanveykn";"xwHMMRk";"n/a"
95745;"abaileko";"eMLfSVz";"n/a"
95746;"cmicklewrightkp";"lG358piLl9";"$133.85M"
95747;"gdummigankq";"kkqT9iU";"$23.39B"
95748;"twenzelkr";"xWQmoMr";"$21.6M"
95749;"jyoudks";"sJ32i9U";"$193.55M"
95750;"jaggottkt";"YRSfuYfh";"n/a"
95751;"blevingtonku";"jfhZzxX21uBH";"$911.47M"
95752;"rmccombkv";"n4LF42mO2y";"$32.87M"
95753;"jbentinckkw";"721oH3R";"$1.26B"
95754;"mallsworthkx";"5OAVnHhe";"$397.33M"
95755;"rplumbeky";"VQyi1o";"$292.59M"
95756;"srumgaykz";"M0xwCr88";"$221.12M"
95757;"thellcatl0";"Tb2Ti9Cf";"n/a"
95758;"ewherritl1";"4wVVSI7";"$130.45M"
95759;"fhamlinl2";"z19dmfvUK0EE";"$164.43M"
95760;"jholywelll3";"meEHRMhfs";"n/a"
95761;"shackerl4";"3Dtr7TA";"$146.29M"
95762;"kholdl5";"Emn8Run";"$461.58M"
95763;"dloryl6";"ditu0Zbn2aUZ";"$13.07B"
95764;"fpantlinl7";"Mf05UyH";"$26.32B"
95765;"smcinerneyl8";"BjRuN0";"$6.53B"
95766;"akeelingel9";"KKbkMnzjDYd";"$3.51B"
95767;"candrzejakla";"UT6jUhC5e";"$975.82M"
95768;"askypplb";"b5HhLjTC";"$417.85M"
95769;"mtremathicklc";"KiqMhxr7yv";"$289.1M"
95770;"dbarusld";"8IVCra";"n/a"
95771;"jwoodmanle";"FlnVffauk5";"$1.35B"
95772;"dethingtonlf";"EY1xo3FRj5bU";"$10.8B"
95773;"dbalmalg";"BLKPc0SxKej";"$2.52B"
95774;"tconwslh";"irBuihDgA";"$7.93B"
95775;"sokelleherli";"FNi3ORr88pN";"$10B"
95776;"whinkensenlj";"gIGfVVOk8";"$2.33B"
95777;"zartuslk";"R5teoOk";"n/a"
95778;"csommertonll";"LRCeRuk4Iv";"$59.2M"
95779;"cteelm";"0O5KQarX";"$27.68M"
95780;"vhalbeardln";"dlGm7WTw8wIr";"$4.63B"
95781;"redelmanlo";"emX8e2SrSJ";"$9.92B"
95782;"rpaverlp";"KtLoEYBYwaR";"n/a"
95783;"igotcherlq";"E9YVGSljdD";"$1.38B"
95784;"bbiskupeklr";"GPYyJcox";"$288.73M"
95785;"jbrecknallls";"k6TZvATWIH";"$35.28M"
95786;"klovielt";"ALKK8I";"$1.51B"
95787;"mbrumptonlu";"oOEcBnEFEZ7K";"n/a"
95788;"eaubinlv";"EwwzPhaT";"$644.87M"
95789;"wkilfedderlw";"gyFNoFL3";"$27.19M"
95790;"ljeandinlx";"0okgK6";"$1.32B"
95791;"wcrownely";"Ls7LYPj";"$102.63B"
95792;"vsparrowlz";"0E8rm1CD7";"$12.99M"
95793;"ccarnamanm0";"Izoddz";"$1.07B"
95794;"mfawloem1";"LYiDaynCiT1";"$350.52M"
95795;"bmaclennanm2";"yxgJdT3CE";"$227.14M"
95796;"hphilpottsm3";"k90y4BKkg";"n/a"
95797;"bmessagem4";"FrDmoP";"n/a"
95798;"dpiddlesdenm5";"mjBlaPh9WM";"$4.82B"
95799;"fsimonnotm6";"HUSmHRknWI";"$5.84B"
95800;"ggeeritsm7";"V7jIZtSL2x";"n/a"
95801;"mcleminshawm8";"21jqPFO";"$326.9M"
95802;"jghelardim9";"AI4F5Zi9";"$234.92M"
95803;"bruxtonma";"J7y3kRa4UM";"$371.14M"
95804;"mbussmb";"KPSXx9SW";"$67.47M"
95805;"tlynockmc";"mHwLYQdru";"$3.59B"
95806;"cleregomd";"os0j8sA";"$532.95M"
95807;"astripplingme";"1JZBGV36";"$32.88B"
95808;"lsnassellmf";"2Qqof3eY";"n/a"
95809;"sbalmemg";"u7hflDcgLyl";"$3.08M"
95810;"bdaldanmh";"zItsyqijBpF";"$452.26M"
95811;"aadnemi";"0jLqYUaK5xE";"$2.39B"
95812;"celdertonmj";"gomrrEDnVdRd";"$98.77M"
95813;"blearmouthmk";"09C1Vi";"$703.42M"
95814;"ashaddockml";"KgtNNr8XOepo";"$4.74B"
95815;"dkettleymm";"ZbGntydj90";"$468.42M"
95816;"smakinsonmn";"y2qMHYf";"$2.87B"
95817;"mblincoemo";"QsNfko";"$1.25M"
95818;"npielemp";"T0u72MgpDzMW";"$888.39M"
95819;"aquantrillmq";"9byzcyt1";"n/a"
95820;"rstuddeardmr";"JPX6ycKs8H";"$738.12M"
95821;"gwintourms";"BdD0Ec";"$752.08M"
95822;"mmorlonmt";"fQZ2PoLvcT";"$83.53M"
95823;"atomensonmu";"LecO1zmv7ktT";"$12.5B"
95824;"msatterlymv";"H9WSzbp2G7C";"$2.73B"
95825;"dmatussowmw";"d9xJrKeDq";"$492.78M"
95826;"eomalleymx";"3sjNOtC";"$6.58M"
95827;"bkwiekmy";"qUOZuA4h2e";"n/a"
95828;"csweeneymz";"GUK8LfLftS";"$702.5M"
95829;"bmazinn0";"SAvlYk";"$4.32B"
95830;"tsaffilln1";"MVRQwO";"n/a"
95831;"eegglestonn2";"sVRJfPSer6L";"$610.36M"
95832;"cmilsteadn3";"fFXD0j";"n/a"
95833;"ndrawmern4";"lJjgczWXxf";"$132.03M"
95834;"spreshousn5";"kDhxAXFA";"$617.06M"
95835;"hdahlgrenn6";"MP7MVjSsdI";"n/a"
95836;"spowtern7";"stSyZm4DnXAH";"n/a"
95837;"lharbronn8";"mCpGkHjU4BvK";"$1.59B"
95838;"hkanwelln9";"h2qSnV";"$13.37M"
95839;"cbeisleyna";"47Ejli7snJO";"$2.7B"
95840;"mlodemannnb";"odioqr1";"$3.2B"
95841;"vgashionnc";"NNPjxem";"$187.28M"
95842;"cboolernd";"ZXVyU1Bp";"$600.74M"
95843;"jtrippne";"ngHGzP5";"$689.02M"
95844;"nmacpeakenf";"qEuUSgsch";"$34.78M"
95845;"fguesfordng";"uq7yAw";"$828.02M"
95846;"bgalegonh";"CPUcNW9oR";"$643.74M"
95847;"jshemiltni";"I5gXdapJ";"$148.35M"
95848;"tridehalghnj";"Qw7IsD5QLo6M";"$73.48M"
95849;"vovillnk";"PeNu9uHTBDML";"$1.31B"
95850;"ejohnkenl";"5TE0uTe1u";"$28.43B"
95851;"jannetsnm";"G5XvAvrcV4s";"$251.61M"
95852;"vanyenenn";"jeyxriENo";"$6.59B"
95853;"cmertgenno";"jjNhurdStMo8";"$20.84M"
95854;"sneamesnp";"sg1V4GOyN6o";"$742.14M"
95855;"cvermanq";"XL4N2DzNA";"n/a"
95856;"cmacturloughnr";"GeWPtCHomY";"$290.46M"
95857;"ktouhigns";"pcyYQ0UKCkbh";"n/a"
95858;"cgoodrumnt";"haAYTh";"$4.5M"
95859;"kmonnerynu";"ZNYUEloA";"$617.06M"
95860;"jtomlinsonnv";"KA3LYczPK8j";"$480.79M"
95861;"dreidenw";"lJ8fuGQ";"$3.27B"
95862;"bdeemingnx";"rTQXlQh7YD2h";"$79.41B"
95863;"mcastilljony";"AGIDkx3xe9";"$195.08M"
95864;"abremennz";"YhVxZyZIRhdz";"$140.16M"
95865;"dmilberryo0";"MdZnV2YtIjx";"n/a"
95866;"kocannano1";"SVGw7P";"n/a"
95867;"ocasoneo2";"lVIsxL";"$742.65M"
95868;"rhardingo3";"TMTJCnEXc";"$2.24B"
95869;"psheircliffeo4";"IJh0fX6f9";"n/a"
95870;"aperrymano5";"yQjq3uu";"$491.64M"
95871;"ibehnekeo6";"Q72g2a";"$6.77B"
95872;"mfeatherso7";"GVObGJPUcW";"$33.83M"
95873;"rsimao8";"mitZ6f2w";"$228.72M"
95874;"hsieghardo9";"yMTSLNYv";"$816.46M"
95875;"gburgottoa";"kOOZSoV5Q0RE";"$17.52B"
95876;"bgiblinob";"bnu92J7j1wRC";"$7B"
95877;"dfleemingoc";"p5qFEsys";"$42.28M"
95878;"efiguresod";"aGaz5GE5Cc";"$1.77B"
95879;"falmeyoe";"R7Nw3LZVJTpq";"$411.91M"
95880;"ngreystockof";"LWAGH4Apby";"$807.59M"
95881;"dwesselog";"le8hjPAV6F";"$112.59M"
95882;"flongstaffoh";"Q97FBGOSigy";"$2.05B"
95883;"dbessettoi";"zEo4nF4GRE";"$64.88M"
95884;"gprivostoj";"nji1rHy";"$2.63B"
95885;"rgetshamok";"FABPC0vIJ2v";"n/a"
95886;"wcroseol";"ZhPSQU90g";"$3.17B"
95887;"tmckelvieom";"CD6k9gL";"$1.42B"
95888;"gmaccathayon";"0MKKeZyScW";"$983.79M"
95889;"coffordoo";"J0kngIGZu";"n/a"
95890;"lbutchersop";"YOKdTnsAY8s";"$1.59B"
95891;"scheshireoq";"Tj0GU3NztX";"$520.56M"
95892;"jwhetlandor";"MzVWDt6";"$406.45M"
95893;"lcranhamos";"jutHo4dRupb";"$1.64B"
95894;"diacobacciot";"oxrpjJlcVAmz";"n/a"
95895;"aderyebarrettou";"UGrJD5wX68dD";"$65.53M"
95896;"gseerov";"tnB6j49";"$1.59B"
95897;"sliepmannow";"sujaYXB1LVR";"$4.9M"
95898;"aguerinox";"scb9NvJ8Ku";"$141.67M"
95899;"llattkaoy";"XgiIBeBc6E";"$7.97B"
95900;"bgarnalloz";"v7WaTnWP6E";"$27.14B"
95901;"emarchingtonp0";"X80YSAc6O";"$1.37B"
95902;"lgallandersp1";"j5fRtWH";"$143.33M"
95903;"psibbetp2";"I6hEwxuzmF";"$475.98M"
95904;"dcolamp3";"o5dkVr";"$14.4B"
95905;"mcoucherp4";"2zfP5SLmeSGz";"$1.62B"
95906;"aroonp5";"kH2CYDr";"$5.56B"
95907;"ghaileyp6";"Li8NUYCq";"$596.88M"
95908;"jmcginlayp7";"6Dov8Rk8G";"n/a"
95909;"ckenyonp8";"8baRWVD1";"$13.79M"
95910;"xfaganp9";"Snlzj4rs";"$174.98M"
95911;"hcubbinipa";"40oa2SYOnySN";"$1.95B"
95912;"kortellpb";"369N6vWNV4";"$835.65M"
95913;"jconiffpc";"OXLFs1SDyt1";"n/a"
95914;"dholdworthpd";"KNkkVt7";"$178.72M"
95915;"tprescotpe";"emcqhv";"n/a"
95916;"sweinepf";"jCLtBvtySOZ";"$104.39M"
95917;"sgriolipg";"Z2LQwhI";"$1.26B"
95918;"mdyph";"Sivoc0z";"$213.5M"
95919;"respositapi";"CB5OOp";"$1.88B"
95920;"kjoncicpj";"hIjI0hO";"$247.66M"
95921;"ppetrinapk";"UrWRRuQK6tj";"n/a"
95922;"vmassenhovepl";"g5EmWFyG";"$10.14B"
95923;"kjewelpm";"2atSgSuNfXV";"$17.26B"
95924;"csweetlovepn";"KWOTwlGFcIhW";"$20.23B"
95925;"sagastinapo";"vK2qKdq";"$2.27B"
95926;"cplowellpp";"t8plFJ";"$5.85B"
95927;"fiddienspq";"X4fia7PbaRP";"$1.53B"
95928;"jblaypr";"HENG7bAUmqGX";"$213.38M"
95929;"eloughtonps";"J0sSMaoh4";"n/a"
95930;"jmcilwrickpt";"vGWyIEQeK";"n/a"
95931;"galvenpu";"R6tidu7w";"$552.62M"
95932;"klammiepv";"SB4FakE";"$7.3B"
95933;"fudiepw";"DwmBQpXoLEH";"$374.11M"
95934;"cczadlapx";"cBxqbApPt2x";"$2.18B"
95935;"ngotcherpy";"rrFs54ygLgG";"$73.48M"
95936;"smoncrefepz";"uHHuzMrCZ";"n/a"
95937;"pgraysmarkq0";"5WKTmTvG";"$736.77M"
95938;"rschonfelderq1";"7gQEC22M";"$83.44M"
95939;"ebeertq2";"I1CJOyeRw0i";"$1.59B"
95940;"dgaliaq3";"4KjyrwGKUTj0";"$1.21B"
95941;"tmelledyq4";"CfeQk8YHW";"n/a"
95942;"jchartresq5";"nSAKgA4";"$2.78B"
95943;"kplacidoq6";"u2GukjsJkDhP";"$551.7M"
95944;"wwaghornq7";"kGNXU2C6TG";"$1.04B"
95945;"jroughsedgeq8";"4xMfGn9IQDkb";"$741.61M"
95946;"mropckeq9";"9d5gMP23qGnx";"$398.31M"
95947;"crainerqa";"lFOQdLVze3xt";"$888.48M"
95948;"rjahndelqb";"cPSbZ7oPzytl";"$332.19M"
95949;"amelloyqc";"WQh9DEJ0L";"$3.74B"
95950;"sisacssonqd";"fUgM9g";"$42.85M"
95951;"ebraunesqe";"vKoIAYUB1dL";"$2.35B"
95952;"jsnowdonqf";"aSAAgyMsT8M";"$9.03B"
95953;"kwizqg";"Pe1Yr8W7v";"$365.71M"
95954;"mdwyrqh";"26YMhoORHvV";"n/a"
95955;"kmcardleqi";"q26fkSNBj";"$21.76M"
95956;"sechlinqj";"JrrEJvxxmT";"$295.19M"
95957;"avipanqk";"PCd8KoE";"$1.29B"
95958;"mteggartql";"jR9D4peH8qvW";"$821.61M"
95959;"mabrahamoffqm";"07K6Gdsw46P7";"$1.48B"
95960;"acripinqn";"u6uwYOxXpU";"$7.58B"
95961;"dzarbqo";"8ikEiAfY0PrQ";"$300.86M"
95962;"mlevesleyqp";"CLkiqqZV";"$43.5M"
95963;"jferreoqq";"IwurZ9bov";"n/a"
95964;"fcampelliqr";"xgGhGi89z12T";"$87.38M"
95965;"grogersqs";"mP1HLePMR1DT";"$804.88M"
95966;"sorrobinqt";"DXEmRC";"$1.78B"
95967;"jrawlynsqu";"Kzaq5MV0eLCo";"$594.95M"
95968;"sburdounqv";"L2PThTDyPjLa";"$42.37M"
95969;"cmcreynoldsqw";"7Laayb9mDd8M";"$1.96B"
95970;"coughtonqx";"IBslR96YARM";"$2.4B"
95971;"bcalteroneqy";"k2HNc0WDmyf";"$2.39B"
95972;"sechallierqz";"yPqyenFrO46";"$3.65B"
95973;"blochheadr0";"VNAM5SaY";"n/a"
95974;"slegliser1";"kxKblvvQ";"$967.38M"
95975;"lzoephelr2";"yk43Jg";"$4.28B"
95976;"dvossr3";"J47AkT5eOYN";"$599.24M"
95977;"wledamunr4";"BspMgBd2q";"n/a"
95978;"bchatresr5";"yJA5pY";"$1.15B"
95979;"dmayheadr6";"rt0mOey2MR";"$13.11B"
95980;"eetonr7";"yXaPDAcm";"$262.86M"
95981;"mfratsonr8";"nvq2ajImqF5";"$7.64M"
95982;"llammertsr9";"nGaEa8loU";"$242.37M"
95983;"kbarkerra";"WsWsMKXGZd";"$1.32B"
95984;"ghowseleerb";"u6O1Q0PwaOh2";"$200M"
95985;"seselrc";"4ZZeEZveX";"$1.6B"
95986;"bcornnerrd";"1Fe6AOhYLrmP";"n/a"
95987;"cmarcamre";"EDIQdtZY1AA1";"$317.4M"
95988;"wnearsrf";"kgK8AFE";"$702.5M"
95989;"ybrightwellrg";"sI9JTRzC72M";"$4.95B"
95990;"kstonebanksrh";"9ZivreZSBAA";"n/a"
95991;"bstycheri";"W6Wkpa";"$532.8M"
95992;"bshattockrj";"NXWLKBf";"$153.07M"
95993;"ddisbrowrk";"Qe3ypj";"$2.5B"
95994;"ncramptonrl";"VAb7OvV";"$7.49B"
95995;"rdalrymplerm";"UTKKg1fWm";"$3.07B"
95996;"tbarrablern";"iK4AUldHq";"n/a"
95997;"smacewanro";"alvm0d80Ms";"$33.7B"
95998;"rbrehatrp";"67LVeh0LiZn";"$776.55M"
95999;"nbrandenburgrq";"CdeqDu2";"$1.41B"
96000;"mmalatalantrr";"vrobyCit59wf";"$21.55M"
96001;"galldis0";"LSwoKDVS0";"$44.38M"
96002;"cscapelhorn1";"IQAoUnV";"$588.87M"
96003;"amilier2";"BC7xr5lM1PN0";"$73.68M"
96004;"tmoss3";"oB8Ck5tA";"$449.65M"
96005;"rmaudling4";"Od6ASdt";"$64.33M"
96006;"dquarterman5";"dGH0dtmKUn";"$514.79M"
96007;"mbalhatchet6";"P6L9Ku";"$187.18M"
96008;"gjanning7";"xZcHHo";"$125.85M"
96009;"mketchell8";"6qCHfJQtNvxN";"$34.78M"
96010;"gfernley9";"OWW7im9CA";"$1.15B"
96011;"egiereka";"5eFILX";"$1.67B"
96012;"rcotonb";"L5sPPN2g";"$73.3M"
96013;"cjohantgesc";"KyiCgzlaE";"$46.9M"
96014;"icawthryd";"Pgjsln2";"$96.77M"
96015;"lbryerse";"FrTpNy";"$146.86M"
96016;"lbrammerf";"ABCzqjBT1t2K";"$226.82M"
96017;"cwenderottg";"r6hcaJx";"$5.12B"
96018;"kjeynesh";"hhtrjq0LB";"n/a"
96019;"rpancousti";"jhocKYQO0h";"$3.65B"
96020;"ysherrottj";"1ojhHo";"$189.2M"
96021;"lleabeaterk";"bODNVLc";"$4.11M"
96022;"geldridl";"OfpyAZo4raml";"$87.57M"
96023;"boheneghanm";"Ej63LwESaeOT";"$690.47M"
96024;"dkonerdingn";"grwLnoM5m";"$35.28M"
96025;"awillshereo";"9cmOrup";"n/a"
96026;"smacgebenayp";"mJRw4spOnp";"$3.26B"
96027;"cseeryq";"4yjnPF";"$61.03M"
96028;"pcorror";"SWdlvy";"$117.99B"
96029;"lsissons";"1PLsQ2";"$16.65B"
96030;"hlowet";"C167ql51td";"n/a"
96031;"rcollsu";"9GQ4hNliCr";"$9.21B"
96032;"kcaddellv";"Wi7Jukbh";"$1.28B"
96033;"kericssonw";"v4sBVdf0b0IU";"$1.41B"
96034;"mpentlandx";"P0utuBxGQ";"$151.04M"
96035;"akeatleyy";"ql016zBhOo";"n/a"
96036;"jdandiez";"W0h0ntnSu";"$420.27M"
96037;"glaying10";"6Xxlnr";"$94.06M"
96038;"jcornfoot11";"VcsIrHUg83";"$1.54M"
96039;"pstoker12";"rHfmKB9";"$21.8M"
96040;"gschruurs13";"kpJpykZdc6eb";"$9.89B"
96041;"jdoud14";"YLhAXELI";"n/a"
96042;"nbutte15";"XzCPqxTAq";"$1.21B"
96043;"mivers16";"KUqMWETMVF5S";"$47.65M"
96044;"lpendlenton17";"eMt2WZLOA34";"$607.83M"
96045;"ndeedes18";"0iHNInZh9";"$9.9M"
96046;"bburgane19";"5LTSYK";"$43.94B"
96047;"bblankley1a";"QfDeU6yZTAf";"n/a"
96048;"dtowl1b";"kdpi7P";"$118.89M"
96049;"ctilly1c";"zIPjiG";"$2.24B"
96050;"dgiacopini1d";"iqfvLzSYyOX";"$79.09B"
96051;"hvarnam1e";"D1pLLG";"$55.25M"
96052;"jweatherhead1f";"eV51HnK3R";"$16.61M"
96053;"lmyrkus1g";"ufPfuUoKB2";"$658.05M"
96054;"kbraunthal1h";"mIvC91";"$413.03M"
96055;"cogan1i";"0ZbIamC";"$97.38M"
96056;"ahollows1j";"ndZn1uwPe";"n/a"
96057;"amaunders1k";"qWmyer";"$4.28B"
96058;"rbarta1l";"7hZCCVIR";"n/a"
96059;"npinchbeck1m";"eJQrARknbjb";"$34.43B"
96060;"jwiskar1n";"BwqOiDeT2Bo";"$180.01M"
96061;"jgowar1o";"cOsbMdbPaw";"n/a"
96062;"nmandrake1p";"ji3ne7RBsn";"$255.6M"
96063;"rcureton1q";"EpRiFHw";"n/a"
96064;"rkuhnt1r";"xYSRCKgdEv";"$9.94M"
96065;"dprobat1s";"PsMRYhav";"$826.02M"
96066;"kpike1t";"e8OznsATSqh";"$30.7B"
96067;"ahurle1u";"LkUuHMD7v6";"n/a"
96068;"sseivwright1v";"5dBVNqDBI";"$271.66M"
96069;"rsibley1w";"sCTeFwNZc";"$646.76M"
96070;"jpitone1x";"VpNspXnJ";"$116.77M"
96071;"apoynzer1y";"e24EcS";"$200.83M"
96072;"jarnaldo1z";"Jq6t03pz3";"n/a"
96073;"pszimon20";"2oyvIIYnbCDc";"$22.51M"
96074;"sburlay21";"rU1gunMKO3eX";"$136.89M"
